Time (s),Sound pressure level (dB)
536.25,-47.322687651535155
536.5,-64.1329841016602
536.75,-53.02372313211858
537.0,-57.00701499101986
537.25,-61.14928052272799
537.5,-52.093215342201404
537.75,-39.20255196653677
538.0,-43.910156480374475
538.25,-41.421387744422375
538.5,-46.12745262854063
538.75,-53.3504730156837
539.0,-46.714670612495134
539.25,-55.68778372114402
539.5,-52.31541714545091
539.75,-54.62801145442385
540.0,-56.27718937045076
540.25,-54.70848739249449
540.5,-55.530198816805324
540.75,-48.968163699404045
541.0,-55.68513033959644
541.25,-51.83293834541755
541.5,-55.82928595649464
541.75,-48.0193228740069
542.0,-55.3247983203364
542.25,-54.99113816211297
542.5,-63.326638362596306
542.75,-60.15162280915074
543.0,-58.024870154147365
543.25,-48.775725015275064
543.5,-45.14913976323467
543.75,-42.45480138272592
544.0,-55.877069801423275
544.25,-60.713205416375004
544.5,-63.92719167372451
544.75,-50.28246598250247
545.0,-64.99121683795013
545.25,-46.53535181953095
545.5,-49.40412677068492
545.75,-55.068583352487835
546.0,-52.332401448032975
546.25,-47.01770677648999
546.5,-53.87293152234266
546.75,-53.43724388183157
547.0,-46.860084660003345
547.25,-59.459614092998564
547.5,-54.335777432509964
547.75,-49.817349233203444
548.0,-53.05709543905387
548.25,-47.38685495338576
548.5,-59.796871481614716
548.75,-51.64062358346865
549.0,-52.97486853275038
549.25,-55.13158862961283
549.5,-58.73706262682987
549.75,-49.177673092465206
550.0,-52.66929177067659
550.25,-59.08075444944804
550.5,-47.99471161295873
550.75,-46.6499962721435
551.0,-48.314144083457364
551.25,-52.04416311339804
551.5,-51.463991626719604
551.75,-47.90527066617298
552.0,-46.38428009833224
552.25,-56.81106059041199
552.5,-48.77922106527498
552.75,-56.275934274178766
553.0,-51.96433981322447
553.25,-53.04040165168109
553.5,-58.11879870450883
553.75,-52.95002364860501
554.0,-51.98027740154628
554.25,-55.62303008655166
554.5,-54.359879738300464
554.75,-60.79069096143927
555.0,-48.30032172149236
555.25,-53.223047442984196
555.5,-53.87008162217076
555.75,-39.92800836868142
556.0,-49.263541064266846
556.25,-49.80529192158553
556.5,-53.56056505578623
556.75,-48.136866720884015
557.0,-54.69356809841077
557.25,-43.449515985772415
557.5,-59.537016494589636
557.75,-57.04651111847669
558.0,-46.573975604983026
558.25,-58.3217516095991
558.5,-54.207913842686374
558.75,-57.65204218446462
559.0,-56.21708934527545
559.25,-54.97390006429165
559.5,-52.672888475171455
559.75,-52.706127298878116
560.0,-50.72782985737724
560.25,-55.66351097554116
560.5,-52.555119449369165
560.75,-57.831531636264216
561.0,-44.57613083027613
561.25,-59.60907971867568
561.5,-48.208337518324775
561.75,-49.56546285351995
562.0,-53.18069123778722
562.25,-47.095081746605466
562.5,-52.76425467089853
562.75,-57.0243365923522
563.0,-58.33327114926037
563.25,-57.14853384370028
563.5,-57.49718334066131
563.75,-59.83790197226938
564.0,-44.58795363084986
564.25,-57.281509774302734
564.5,-53.34558982294139
564.75,-57.9033367359928
565.0,-52.22572227121156
565.25,-53.76209632736985
565.5,-59.46868135719074
565.75,-51.50396167522242
566.0,-61.47772537469576
566.25,-51.17190036397263
566.5,-62.44728773399058
566.75,-45.61793999013322
567.0,-59.53001317146627
567.25,-52.27157499642285
567.5,-52.8187453505361
567.75,-60.24920645617548
568.0,-56.98799330315195
568.25,-42.01526748295909
568.5,-50.53035406880742
568.75,-51.42781317189409
569.0,-47.204679987270765
569.25,-55.21316305366892
569.5,-50.12053860442043
569.75,-47.84680335024675
570.0,-58.16653288528481
570.25,-53.52964931254615
570.5,-55.92960529627599
570.75,-57.602009610278046
571.0,-58.40088150768017
571.25,-51.167118102764185
571.5,-49.316118745616166
571.75,-53.817418160115196
572.0,-53.738290975775804
572.25,-45.923711999093854
572.5,-50.449427995418866
572.75,-44.9624140826689
573.0,-54.45563931170856
573.25,-49.44981987749613
573.5,-46.72693939981821
573.75,-56.99738477679614
574.0,-45.691184672693105
574.25,-56.386343223961205
574.5,-47.84992937108875
574.75,-52.15220096551425
575.0,-55.3978741270254
575.25,-50.40455812574338
575.5,-54.60501820054592
575.75,-53.16881893718881
576.0,-47.96795240491049
576.25,-54.05492055617589
576.5,-51.28446086239559
576.75,-57.05132160880422
577.0,-60.81949326492949
577.25,-52.967308147231705
577.5,-50.199229857196286
577.75,-63.0783036352015
578.0,-58.105696168504025
578.25,-43.903534177179566
578.5,-50.516646571634325
578.75,-55.519322529055735
579.0,-52.19654011221536
579.25,-59.33730764852766
579.5,-59.87741650950712
579.75,-53.40255711861077
580.0,-57.601845678248466
580.25,-55.758827553583465
580.5,-50.02060740949066
580.75,-48.223437656792015
581.0,-50.52053716817714
581.25,-49.88290797206527
581.5,-51.16401013066512
581.75,-48.1842374668708
582.0,-48.947912692075576
582.25,-56.685653090047666
582.5,-46.2074363623299
582.75,-48.30904927678783
583.0,-59.22208366817022
583.25,-41.46631468597999
583.5,-58.55650396370249
583.75,-52.64603256590523
584.0,-64.68085845690544
584.25,-48.89078613313934
584.5,-51.880193438838056
584.75,-42.318185979961335
585.0,-48.51159086281518
585.25,-42.92227656702566
585.5,-56.98036628340442
585.75,-40.45591435890805
586.0,-49.2116953206495
586.25,-58.94088946894072
586.5,-59.065250534927486
586.75,-64.55907664646601
587.0,-44.924595546334174
587.25,-50.28635598191668
587.5,-54.288486708691664
587.75,-53.019369460706145
588.0,-53.48057611223731
588.25,-49.58480991564051
588.5,-60.89495368941569
588.75,-51.1790238349019
589.0,-51.07283096298981
589.25,-55.109516758509834
589.5,-46.4234343203751
589.75,-48.37332081891252
590.0,-53.66097185005796
590.25,-53.485146362825255
590.5,-47.77265872986732
590.75,-49.62496859322694
591.0,-48.21226780903233
591.25,-57.192916222697775
591.5,-51.6353056536257
591.75,-52.52131043650538
592.0,-54.838943606468376
592.25,-54.65823037319376
592.5,-49.822779317688266
592.75,-55.4758466686131
593.0,-51.00455293002921
593.25,-57.72455472143186
593.5,-46.84399091628783
593.75,-55.29091661025712
594.0,-51.515419516749155
594.25,-48.692123845314626
594.5,-44.82241675918452
594.75,-47.13749091862209
595.0,-53.71580727336208
595.25,-52.55649708219354
595.5,-53.65097703767234
595.75,-52.78094027293239
596.0,-60.13909435967437
596.25,-46.885323745607245
596.5,-56.09835104593372
596.75,-45.861439143699556
597.0,-54.18921536620107
597.25,-64.09260983449089
597.5,-46.30400032524747
597.75,-50.10187730829117
598.0,-48.44573794741157
598.25,-50.119561075835726
598.5,-49.50726286567366
598.75,-52.59940726332929
599.0,-53.384881399682065
599.25,-53.03224253093447
599.5,-51.98498309718764
599.75,-50.64523628844571
600.0,-50.22377206735463
600.25,-54.69782187549835
600.5,-47.98503037963137
600.75,-52.33683838796262
601.0,-49.357652219654184
601.25,-49.49784021854067
601.5,-54.110155113567274
601.75,-62.24284417235689
602.0,-53.562951646587784
602.25,-51.28923000175049
602.5,-59.8672059941282
602.75,-58.46748962051642
603.0,-61.75779685433227
603.25,-54.36067219323272
603.5,-54.83375111124802
603.75,-50.88401287249734
604.0,-47.346160089463574
604.25,-47.34029511785669
604.5,-51.46363792950682
604.75,-47.35881738804889
605.0,-58.47390557363523
605.25,-58.43082802428599
605.5,-50.4558217039461
605.75,-60.33165133819832
606.0,-60.216191096897546
606.25,-53.04715969715479
606.5,-58.06317248299766
606.75,-49.26212322416361
607.0,-57.50617986982662
607.25,-42.23808976893681
607.5,-53.73901632823683
607.75,-51.99761929237951
608.0,-51.44277986752473
608.25,-64.16751989294443
608.5,-46.746496972641054
608.75,-44.90714435498942
609.0,-48.61952382845353
609.25,-43.953148392491364
609.5,-49.578511672846275
609.75,-48.42635352218705
610.0,-48.10345047830589
610.25,-53.25429879472361
610.5,-58.203596070781536
610.75,-45.981515884176645
611.0,-58.200828917654746
611.25,-56.27856925037443
611.5,-53.87943583094381
611.75,-51.12539969313565
612.0,-49.742250535752994
612.25,-53.4384569911043
612.5,-41.49656780319151
612.75,-44.83721765699258
613.0,-65.84810082044537
613.25,-45.62267234411936
613.5,-53.14325221301281
613.75,-49.96544345952907
614.0,-51.23062617299692
614.25,-52.40443836575377
614.5,-57.82834763616535
614.75,-48.69380402344011
615.0,-50.329123587906224
615.25,-50.19726709084757
615.5,-55.89848733783657
615.75,-56.50719206111112
616.0,-43.989631733252
616.25,-48.822680886894574
616.5,-59.3562716448067
616.75,-54.23779336614539
617.0,-49.57372038839139
617.25,-63.6096259297465
617.5,-54.993909995756475
617.75,-48.72139239001197
618.0,-48.19812533022487
618.25,-49.98388204503044
618.5,-58.12186860890697
618.75,-57.89879631025771
619.0,-68.64731958581845
619.25,-59.655840997521565
619.5,-46.7856834873619
619.75,-57.5830864805898
620.0,-54.85880240951847
620.25,-50.96249643237683
620.5,-54.27533364009771
620.75,-46.449720269342635
621.0,-52.48003166187539
621.25,-47.47513359700132
621.5,-49.52636258942924
621.75,-49.415667541340284
622.0,-59.30064877415059
622.25,-54.03346765070865
622.5,-48.456193285987936
622.75,-49.92574635938113
623.0,-50.12493763496134
623.25,-56.013527727173056
623.5,-55.1241752159824
623.75,-53.41818302169682
624.0,-53.602574359040965
624.25,-54.9175300137782
624.5,-53.361034843974124
624.75,-54.48605998210712
625.0,-50.89675814703381
625.25,-48.949235017537916
625.5,-51.43792523752354
625.75,-46.83686047994245
626.0,-59.047402864052884
626.25,-52.26411197378454
626.5,-52.705215777607684
626.75,-49.951151614432916
627.0,-52.49800869102723
627.25,-50.98357778831852
627.5,-52.98053120557123
627.75,-56.13497548006163
628.0,-49.846386339757
628.25,-54.413409559666974
628.5,-52.630377758690194
628.75,-49.69644983449723
629.0,-53.11977364061145
629.25,-58.5340329062105
629.5,-42.57866153837584
629.75,-49.63288592525868
630.0,-55.89881048168682
630.25,-55.37078467490892
630.5,-46.80487724386371
630.75,-55.13347443846248
631.0,-49.67560732003757
631.25,-58.14582467137179
631.5,-51.944384698921844
631.75,-51.96517057552081
632.0,-61.41083316299804
632.25,-51.833420571777246
632.5,-60.71708821282502
632.75,-56.78271104634926
633.0,-56.55765588145864
633.25,-50.102034830827684
633.5,-56.27726503111578
633.75,-43.785081835255156
634.0,-59.74835259219055
634.25,-51.3499780760232
634.5,-52.57792754464185
634.75,-55.55628443839224
635.0,-55.396655436249546
635.25,-56.39512914329704
635.5,-59.4019213072193
635.75,-61.181287893235954
636.0,-60.29397395890801
636.25,-53.09867931808471
636.5,-56.26286006044825
636.75,-50.73381179626525
637.0,-57.16633173143454
637.25,-47.170103387594914
637.5,-59.65338149365179
637.75,-59.83194768823655
638.0,-46.22703634244104
638.25,-56.01509789886296
638.5,-47.119996010048915
638.75,-54.75286697440496
639.0,-44.10547035271183
639.25,-52.44332019558349
639.5,-50.98087532961779
639.75,-53.09210783236388
640.0,-52.15934474429753
640.25,-54.53410344847646
640.5,-52.34333534511181
640.75,-53.0189086730024
641.0,-50.57511525124905
641.25,-54.6712967915612
641.5,-54.76816774771267
641.75,-57.38002512145364
642.0,-54.35220796368204
642.25,-56.72489552526823
642.5,-61.37526335079417
642.75,-54.33881514468245
643.0,-53.284078366546716
643.25,-48.35313492481403
643.5,-44.72243905433856
643.75,-47.62520265332518
644.0,-49.569661798438524
644.25,-49.946254441010495
644.5,-54.07979781077239
644.75,-49.55466630150352
645.0,-51.03244003969697
645.25,-48.09354774544263
645.5,-59.349263762576655
645.75,-66.43905595012272
646.0,-57.401291079035026
646.25,-55.16015007224409
646.5,-57.63353197775398
646.75,-48.738298381362426
647.0,-54.667816308557036
647.25,-51.14573691121304
647.5,-56.54612649666189
647.75,-51.66369539282761
648.0,-47.74102377112975
648.25,-54.118429882351556
648.5,-56.11377267507377
648.75,-47.528401712850226
649.0,-43.526184780133164
649.25,-57.85499714041399
649.5,-43.654512690795826
649.75,-54.46085552709038
650.0,-67.72835090674158
650.25,-58.94482935062997
650.5,-55.258371389357876
650.75,-52.871314731445864
651.0,-60.65687076107351
651.25,-60.447537994990306
651.5,-59.67105589012616
651.75,-49.628884631718904
652.0,-41.494914979049895
652.25,-52.83985141107157
652.5,-52.816412657274896
652.75,-55.28496149499813
653.0,-44.09150392664216
653.25,-55.12166745672646
653.5,-53.75770454230006
653.75,-48.78648231167579
654.0,-56.58263714746975
654.25,-49.82486854453153
654.5,-50.85693807565501
654.75,-50.656084060589265
655.0,-57.757359996452124
655.25,-48.81685785519626
655.5,-50.79559813205834
655.75,-57.40572490083679
656.0,-58.02620708908891
656.25,-45.74831253540363
656.5,-51.95820367893325
656.75,-56.034148894458156
657.0,-55.838707467713064
657.25,-55.62866733707028
657.5,-51.0714545734624
657.75,-50.91543129449216
658.0,-51.77762685100125
658.25,-54.69710003313246
658.5,-57.826752095416595
658.75,-55.59067628262752
659.0,-46.96261746739069
659.25,-55.8349243372717
659.5,-46.01113230789415
659.75,-56.18207110333891
660.0,-60.49772899117788
660.25,-52.536350640932675
660.5,-55.43742573597601
660.75,-53.135877743867354
661.0,-46.82488138831999
661.25,-49.09096655747357
661.5,-52.84459468396189
661.75,-53.42538611528051
662.0,-46.991312751953856
662.25,-56.3285548012342
662.5,-55.933598706388835
662.75,-55.93337570719054
663.0,-46.38938350341964
663.25,-56.2271472987031
663.5,-53.816910484596754
663.75,-54.62261988316382
664.0,-51.40291023137578
664.25,-55.35662342477932
664.5,-48.600734860348425
664.75,-63.96090354004893
665.0,-51.33208592358539
665.25,-60.766691780502484
665.5,-58.26052754537147
665.75,-54.3666502701873
666.0,-46.6916465851437
666.25,-57.01303131957022
666.5,-52.28879570947127
666.75,-54.54126763092358
667.0,-53.76598387815556
667.25,-58.25201795187678
667.5,-53.87732330599765
667.75,-55.27306398958268
668.0,-52.469649355020266
668.25,-43.21951748722152
668.5,-42.781632451335255
668.75,-51.598921532901244
669.0,-56.34871848443444
669.25,-49.14559027086864
669.5,-59.610673412778176
669.75,-55.063490178748886
670.0,-45.33722344509943
670.25,-65.50661248334441
670.5,-42.373924256145905
670.75,-50.55152026153341
671.0,-52.39849993881127
671.25,-53.51932161319864
671.5,-51.685926272968736
671.75,-51.642294928715195
672.0,-52.84053985637947
672.25,-53.62109485277314
672.5,-52.395445980156694
672.75,-54.14566886049329
673.0,-51.18092496234074
673.25,-51.06228712105385
673.5,-56.46213936178966
673.75,-51.285894107885184
674.0,-55.75535881630706
674.25,-59.49725027147349
674.5,-57.96553395931987
674.75,-53.361337481748784
675.0,-49.64225618694932
675.25,-49.27836084192084
675.5,-43.58222610487427
675.75,-57.6315923175628
676.0,-56.09787573874507
676.25,-51.4408693225689
676.5,-56.69521563792814
676.75,-50.6239935054444
677.0,-57.19791466394122
677.25,-49.447922460491796
677.5,-50.7615609129168
677.75,-55.22774030282688
678.0,-47.417796321111105
678.25,-49.19357520675231
678.5,-52.427129136011516
678.75,-53.62885977869832
679.0,-57.744319970294704
679.25,-54.03354300763646
679.5,-48.93287570724669
679.75,-51.690041964269575
680.0,-46.16651241953792
680.25,-53.44540623907464
680.5,-55.77419981144191
680.75,-51.130179838351644
681.0,-55.31963560531004
681.25,-57.57108828890154
681.5,-54.98891889602503
681.75,-58.5171247703951
682.0,-56.01254739082054
682.25,-47.994253684665104
682.5,-44.236469819834994
682.75,-60.392078306033255
683.0,-44.11137693042884
683.25,-58.16082152327927
683.5,-61.992157144037435
683.75,-53.66746454089247
684.0,-47.539820407923045
684.25,-47.10630821570722
684.5,-51.48705041965948
684.75,-49.43583816759973
685.0,-43.54105910920221
685.25,-50.307069723577634
685.5,-49.870099277250276
685.75,-48.06809364324134
686.0,-51.918973756386855
686.25,-61.23445149554887
686.5,-61.39682696541685
686.75,-58.10068420567566
687.0,-52.0710917610703
687.25,-58.301728952221
687.5,-54.51072512792521
687.75,-45.70329318134722
688.0,-55.904222133758594
688.25,-54.40622194745201
688.5,-50.90757537317392
688.75,-44.14545663382165
689.0,-50.968951437320975
689.25,-45.42567660377396
689.5,-56.74848926114978
689.75,-56.5480421487979
690.0,-51.34118973554725
690.25,-53.301242313379824
690.5,-53.33114422453677
690.75,-53.86960843655792
691.0,-49.6243687909805
691.25,-55.305344050892046
691.5,-55.32855862147095
691.75,-50.90574825153151
692.0,-55.1949838368127
692.25,-57.30932311318664
692.5,-57.269452076519954
692.75,-56.28689376063733
693.0,-56.23827256033712
693.25,-49.81425930500066
693.5,-50.89592595526217
693.75,-55.542456740311685
694.0,-52.04588924930659
694.25,-49.378095336137086
694.5,-59.83885142128365
694.75,-62.01465671277798
695.0,-56.491121883548935
695.25,-57.88438886796118
695.5,-58.459953485780865
695.75,-54.906563028585595
696.0,-47.41791310910265
696.25,-60.17792392341352
696.5,-55.26176006947681
696.75,-50.129201927156046
697.0,-46.49660704207258
697.25,-58.526907521841935
697.5,-56.901695128699195
697.75,-52.19505577577591
698.0,-51.665704599134244
698.25,-57.92957073203145
698.5,-49.377656098846884
698.75,-55.64010826869216
699.0,-61.195023432217326
699.25,-53.8310041159342
699.5,-61.979358457853735
699.75,-58.971155685085975
700.0,-60.65137993986827
700.25,-53.67794572006943
700.5,-49.62640717655561
700.75,-52.88080258530228
701.0,-45.52857069160958
701.25,-53.061551531159786
701.5,-54.90457453159837
701.75,-54.38991439012198
702.0,-55.814351669098734
702.25,-54.53456471140147
702.5,-54.7171946523181
702.75,-54.976927669598005
703.0,-48.927715351666485
703.25,-55.88642479385146
703.5,-59.75525926385072
703.75,-47.00582499836634
704.0,-46.90673698620775
704.25,-55.91274372220444
704.5,-50.604632000324045
704.75,-45.97257208735567
705.0,-56.378798479795165
705.25,-49.794256197096644
705.5,-50.95102376008098
705.75,-60.453384129150656
706.0,-48.931987403982966
706.25,-50.11649060643464
706.5,-62.273971231353215
706.75,-55.8702123588774
707.0,-51.541179810711725
707.25,-53.14656924729867
707.5,-60.023847675171105
707.75,-53.83648108403859
708.0,-55.73194968179236
708.25,-52.206226033850854
708.5,-55.130189851882044
708.75,-58.090708136707086
709.0,-49.798957134940835
709.25,-48.96674834393043
709.5,-51.81604088811911
709.75,-42.73860987043517
710.0,-48.63456875197913
710.25,-50.0159848971716
710.5,-52.070814679292525
710.75,-51.29026742837805
711.0,-58.888939689722186
711.25,-57.89710336776978
711.5,-48.36933466378235
711.75,-54.84292749087762
712.0,-49.856499911465704
712.25,-39.69729566755625
712.5,-43.6229565455002
712.75,-67.12522360535252
713.0,-51.558228393490644
713.25,-52.60245813084227
713.5,-53.674671042926995
713.75,-55.86808527350322
714.0,-55.901133073939796
714.25,-46.98931523403912
714.5,-47.32013727145499
714.75,-47.80863669866744
715.0,-52.590310819189774
715.25,-59.16849045183255
715.5,-55.81241705726275
715.75,-48.625584744779836
716.0,-51.43799084493351
716.25,-61.70053000392719
716.5,-55.42682306249359
716.75,-54.33141723382321
717.0,-57.3401832130522
717.25,-58.778683651437916
717.5,-49.12176312543306
717.75,-66.8263297266312
718.0,-55.35673320728307
718.25,-56.689347561533076
718.5,-54.54791261641304
718.75,-48.37590010437849
719.0,-55.17885074249683
719.25,-47.98668995651313
719.5,-48.14381487273951
719.75,-59.23367355757347
720.0,-51.16486716952849
720.25,-48.55700428084878
720.5,-50.12653730118808
720.75,-53.03145958420812
721.0,-59.567989076453046
721.25,-45.13193935707345
721.5,-48.482992361285895
721.75,-54.927619495169665
722.0,-59.318771920098584
722.25,-54.72748198595316
722.5,-52.19310314645885
722.75,-53.71214034956044
723.0,-53.288413469498806
723.25,-57.76655518035193
723.5,-54.1280227396633
723.75,-54.82517667485718
724.0,-55.13263048481824
724.25,-48.653856040489416
724.5,-50.92740920690157
724.75,-47.902866530878896
725.0,-51.22507722339092
725.25,-53.807295272645526
725.5,-47.685327339173426
725.75,-54.279712518380094
726.0,-44.0409619945158
726.25,-54.276936851105084
726.5,-59.53064758011983
726.75,-50.425254019766655
727.0,-55.69095098384171
727.25,-55.26949129853267
727.5,-49.48280117977614
727.75,-51.90015889848302
728.0,-47.102868991911194
728.25,-56.504041831604084
728.5,-55.97470456183006
728.75,-55.61959616272178
729.0,-58.940207041619594
729.25,-52.251257162906256
729.5,-49.86608367580456
729.75,-49.75810589298983
730.0,-51.12791702201313
730.25,-52.98116586669419
730.5,-48.151401248599264
730.75,-56.01504428631546
731.0,-43.7082717884378
731.25,-56.034844735345644
731.5,-47.511127328240555
731.75,-51.514716497873955
732.0,-61.47136258948244
732.25,-49.97664252980252
732.5,-46.32016496651565
732.75,-51.82398406745999
733.0,-58.32257800224432
733.25,-47.77076308727259
733.5,-53.6957043361834
733.75,-41.2146318084709
734.0,-51.32596506189466
734.25,-57.464617343533625
734.5,-53.35328298676914
734.75,-49.34064382099427
735.0,-59.95655107965243
735.25,-51.11153780363886
735.5,-53.21558240472646
735.75,-59.172833066480216
736.0,-57.12183510320807
736.25,-49.29350954885625
736.5,-53.318507364713064
736.75,-59.08687453170376
737.0,-44.415308410603025
737.25,-50.108661131256795
737.5,-54.91505846680765
737.75,-54.23883092395823
738.0,-50.33357384141626
738.25,-54.97997376449197
738.5,-60.72461027202067
738.75,-43.28622229448693
739.0,-57.15589747176115
739.25,-59.351706574790725
739.5,-45.5710063568895
739.75,-56.82643336736571
740.0,-60.9439602467841
740.25,-62.65078023481305
740.5,-64.2747429240889
740.75,-53.63600125100696
741.0,-53.15688901379193
741.25,-58.013802979554654
741.5,-55.426291190366406
741.75,-49.20785191930079
742.0,-58.535693068709534
742.25,-49.66512024513959
742.5,-42.62317612429613
742.75,-50.291601986185015
743.0,-54.25696063592792
743.25,-48.07681074769474
743.5,-52.49231260098343
743.75,-50.02691618717891
744.0,-56.08409624163317
744.25,-52.539647551839465
744.5,-50.93375835763235
744.75,-42.82748045669712
745.0,-51.09084032924919
745.25,-60.0808226105051
745.5,-49.74164962202992
745.75,-53.52932473915924
746.0,-53.9106951571614
746.25,-50.71126596159333
746.5,-54.52490721902319
746.75,-54.67309407149147
747.0,-51.38671409429076
747.25,-51.388522445547444
747.5,-63.8653099217099
747.75,-58.32587439724919
748.0,-47.21576306787912
748.25,-53.83033982330467
748.5,-58.163651365108414
748.75,-52.51639215921118
749.0,-48.29493869432743
749.25,-46.694069080603576
749.5,-60.27217681318885
749.75,-59.14473125016273
750.0,-52.441909334713536
750.25,-53.17209610297486
750.5,-59.384137797518164
750.75,-47.20200333549941
751.0,-54.806686988805026
751.25,-63.54399600779319
751.5,-59.702925790075476
751.75,-54.6261570259825
752.0,-51.91110501209211
752.25,-50.18443590380456
752.5,-57.636978039696885
752.75,-47.884007602939434
753.0,-41.89306381053822
753.25,-57.01038208855222
753.5,-55.98281319569219
753.75,-47.91206752605795
754.0,-58.1565943949737
754.25,-49.446575831427424
754.5,-52.43695594724331
754.75,-57.3383975011171
755.0,-48.336437303704464
755.25,-53.88884305807835
755.5,-59.81422567344522
755.75,-55.08812268364681
756.0,-54.50776273342098
756.25,-55.95358780742311
756.5,-54.05632402574214
756.75,-58.24670070263157
757.0,-49.618449629621914
757.25,-54.232066078208
757.5,-49.65311237563577
757.75,-54.672769753782696
758.0,-52.03021973988787
758.25,-57.6002578339657
758.5,-41.922029046540594
758.75,-56.476034583953684
759.0,-51.1887990754134
759.25,-43.27585495245702
759.5,-44.929930285847036
759.75,-56.13642899142284
760.0,-44.5873732403819
760.25,-55.61980682856547
760.5,-53.230524618406434
760.75,-50.35763135538203
761.0,-45.70612720528977
761.25,-61.41500892730426
761.5,-48.32311989103965
761.75,-53.40637548143012
762.0,-50.907880572276916
762.25,-46.87512801750365
762.5,-51.81566191952622
762.75,-58.60073335968645
763.0,-59.99219299189552
763.25,-61.80391189431657
763.5,-58.901519043715155
763.75,-54.37030850693226
764.0,-63.69897483474362
764.25,-45.24206537303846
764.5,-56.00756705962242
764.75,-55.24260815836818
765.0,-48.17196718609119
765.25,-49.36189782141547
765.5,-56.71191956450227
765.75,-61.514606756614164
766.0,-56.79835098858135
766.25,-50.363806815120896
766.5,-61.791368952451556
766.75,-53.53142055512958
767.0,-65.49851009829158
767.25,-52.97609708337847
767.5,-58.54185590164485
767.75,-47.07724955810918
768.0,-56.45201925666546
768.25,-52.76315321911988
768.5,-57.80976798343579
768.75,-49.65534694031325
769.0,-57.865813052440124
769.25,-53.214314841064905
769.5,-50.575595969829926
769.75,-50.59629090381095
770.0,-43.74521029617364
770.25,-56.49543412159344
770.5,-52.39510719084273
770.75,-55.65570343781291
771.0,-54.92991273127109
771.25,-49.25091987025253
771.5,-58.76452679720536
771.75,-51.88219829030045
772.0,-47.20366888484922
772.25,-48.55343658111686
772.5,-50.69933301747888
772.75,-48.5424592345624
773.0,-58.125417182258296
773.25,-52.67449335151488
773.5,-48.63830030580025
773.75,-42.33267798442667
774.0,-46.35280424072963
774.25,-47.12241463402583
774.5,-45.9029091533988
774.75,-49.59256173016593
775.0,-55.28502294610579
775.25,-52.92155963805649
775.5,-62.50416359297064
775.75,-51.20252648792746
776.0,-51.15845960147611
776.25,-59.631573279668515
776.5,-48.14209074723953
776.75,-57.14782020628999
777.0,-53.32331117067786
777.25,-46.86224848368516
777.5,-45.54572304280971
777.75,-58.50829981204861
778.0,-48.22462667425391
778.25,-44.952832812279205
778.5,-48.91991271000304
778.75,-56.00613803295455
779.0,-60.03105281769598
779.25,-51.249200916257955
779.5,-51.18256572943267
779.75,-60.313961276815725
780.0,-53.77640027750256
780.25,-57.02948467251757
780.5,-58.67934404446234
780.75,-52.831318694063185
781.0,-50.6316742857855
781.25,-52.75193604015279
781.5,-50.19767423804291
781.75,-52.46109982536368
782.0,-49.99589311741074
782.25,-49.404189302301305
782.5,-52.76858814877753
782.75,-51.81155228687409
783.0,-54.8351551987502
783.25,-58.27145069266509
783.5,-51.54336077942115
783.75,-51.28414690200371
784.0,-59.10443460663931
784.25,-49.71611060282652
784.5,-52.027752626327214
784.75,-47.58518506191139
785.0,-56.10131891859668
785.25,-54.28289442247446
785.5,-58.93955054245184
785.75,-46.89991846033687
786.0,-46.83852224539099
786.25,-64.42457224458249
786.5,-50.27145609964838
786.75,-50.17865778143226
787.0,-54.225725195150886
787.25,-56.316895831658634
787.5,-47.24103359336048
787.75,-58.177917127433645
788.0,-55.0599537576494
788.25,-49.26256604735718
788.5,-52.593278358618406
788.75,-61.62948372797474
789.0,-52.47960744736875
789.25,-52.21807232241763
789.5,-51.733162531579794
789.75,-57.94591683217143
790.0,-52.509402521742544
790.25,-58.79014754588569
790.5,-57.26809108102733
790.75,-46.31143592995679
791.0,-49.77739482368631
791.25,-57.672236862932344
791.5,-51.618576120855245
791.75,-62.32696271167073
792.0,-59.26042269923919
792.25,-55.48772657045015
792.5,-54.147845717635285
792.75,-51.231296478918985
793.0,-54.52221346734621
793.25,-43.71471511240805
793.5,-56.30206754629111
793.75,-57.21647372759638
794.0,-53.63637169806147
794.25,-50.64385019662963
794.5,-55.158438776805156
794.75,-57.674410591756605
795.0,-54.181330413349805
795.25,-52.94787656854868
795.5,-51.28516650849996
795.75,-53.43669322714566
796.0,-54.54680087148102
796.25,-57.518367087534955
796.5,-48.1045703597584
796.75,-53.97121203632938
797.0,-58.03678534227928
797.25,-61.36759401212557
797.5,-55.49795529986627
797.75,-47.108358003791665
798.0,-58.93589482733885
798.25,-49.549090638193604
798.5,-52.113093477064425
798.75,-53.71563210940923
799.0,-62.10391114007083
799.25,-51.31814864283289
799.5,-53.51445337220601
799.75,-59.816346939012874
800.0,-49.544570853843155
800.25,-60.29089636079804
800.5,-41.55284454462394
800.75,-58.72096815563701
801.0,-49.01539963869607
801.25,-53.829649141761436
801.5,-49.04150716203207
801.75,-52.66502398215879
802.0,-54.7604760485812
802.25,-49.70734346591937
802.5,-55.33458243774825
802.75,-49.70186410638511
803.0,-50.097471487253195
803.25,-58.404758810836135
803.5,-48.61841302661089
803.75,-47.28342734973541
804.0,-52.12073465400364
804.25,-59.14475074470777
804.5,-49.647521441292845
804.75,-54.80008834531625
