"Time (s)","Sound pressure level (dB)"
2.138669953E2,-3.699279676E1
2.140668381E2,-5.146484880E1
2.142667978E2,-4.712608221E1
2.144577286E2,-5.117136401E1
2.146570482E2,-4.875036252E1
2.148597147E2,-5.267683173E1
2.150592627E2,-5.130243529E1
2.152577936E2,-5.191562921E1
2.153642326E2,-5.284293454E1
2.155662794E2,-4.977405957E1
2.157665339E2,-5.503911956E1
2.159667159E2,-5.397295758E1
2.161659252E2,-4.864084211E1
2.163676966E2,-5.458220317E1
2.165671425E2,-2.909726386E1
2.167669381E2,-5.438729697E1
2.169666553E2,-4.696588050E1
2.171665231E2,-5.339929212E1
2.173664471E2,-4.566615835E1
2.175633790E2,-5.487902728E1
2.177668440E2,-5.197038790E1
2.179655942E2,-5.657296701E1
2.181670243E2,-5.399952948E1
2.183660892E2,-5.429849403E1
2.185662581E2,-5.315248834E1
2.187658489E2,-4.232499104E1
2.189669846E2,-5.020587048E1
2.191664975E2,-4.437887777E1
2.193662049E2,-4.461645774E1
2.195662135E2,-5.285618563E1
2.197665889E2,-4.210092691E1
2.199662956E2,-5.081052670E1
2.201661116E2,-5.483264266E1
2.203661409E2,-4.659471376E1
2.205674261E2,-5.381562726E1
2.207663569E2,-3.970184140E1
2.209666372E2,-5.275024381E1
2.211659585E2,-5.253806365E1
2.213666788E2,-2.709468072E1
2.215661076E2,-5.420007588E1
2.217668142E2,-3.182575474E1
2.219632640E2,-4.085978068E1
2.221664200E2,-3.842234099E1
2.223676615E2,-3.666502533E1
2.225666816E2,-3.161446560E1
2.227667908E2,-2.003127262E1
2.229661753E2,-3.411138314E1
2.231604301E2,-3.477041553E1
2.233672350E2,-3.263078650E1
2.235663316E2,-4.948787104E1
2.237663633E2,-2.393449055E1
2.239660816E2,-4.629074341E1
2.241665049E2,-2.864749535E1
2.243591163E2,-3.148356956E1
2.245667646E2,-5.267248140E1
2.247663169E2,-5.337571282E1
2.249665292E2,-3.521714528E1
2.251664379E2,-3.435411490E1
2.253669427E2,-3.181046563E1
2.255594637E2,-5.018908695E1
2.257664129E2,-2.108589984E1
2.259671800E2,-3.986719345E1
2.261665030E2,-2.929849079E1
2.263662012E2,-2.490595023E1
2.265669313E2,-4.283227168E1
2.267604122E2,-2.993439750E1
2.269672286E2,-4.034098302E1
2.271677215E2,-5.148207664E1
2.273670939E2,-4.341992107E1
2.275672514E2,-5.009678738E1
2.277674689E2,-5.063939647E1
2.279616305E2,-4.889245962E1
2.281673539E2,-3.155776623E1
2.283684517E2,-3.367146918E1
2.285683016E2,-4.876949621E1
2.287667002E2,-4.981896951E1
2.289676717E2,-4.662891916E1
2.291657948E2,-5.435569437E1
2.293664874E2,-4.097397238E1
2.295664643E2,-5.475967875E1
2.297670243E2,-5.368736102E1
2.299637267E2,-5.322446973E1
2.301679202E2,-4.845091297E1
2.303663030E2,-4.526597313E1
2.305679539E2,-5.716077671E1
2.307665271E2,-4.150386149E1
2.309679744E2,-4.845408755E1
2.311681176E2,-4.050411241E1
2.313668036E2,-3.927697682E1
2.315671523E2,-5.595910326E1
2.317677664E2,-5.420089253E1
2.319664421E2,-5.081334895E1
2.321667350E2,-5.288905405E1
2.323651948E2,-4.777349412E1
2.325675025E2,-5.106813002E1
2.327670412E2,-4.573494114E1
2.329673846E2,-5.056623549E1
2.331679151E2,-5.000072814E1
2.333666702E2,-4.522035331E1
2.335670532E2,-4.883449097E1
2.337670559E2,-3.883117411E1
2.339670357E2,-4.445966090E1
2.341670147E2,-4.361136723E1
2.343636916E2,-4.303678832E1
2.345664545E2,-5.031244426E1
2.347662138E2,-3.825810955E1
2.349663504E2,-2.017135576E1
2.351683508E2,-2.604512919E1
2.353673184E2,-3.890009187E1
2.355570707E2,-3.776424274E1
2.357574362E2,-3.930594277E1
2.359593802E2,-2.541956505E1
2.361587762E2,-2.603110084E1
2.363592113E2,-4.075817841E1
2.365667779E2,-3.433977229E1
2.367667039E2,-4.448553241E1
2.369699206E2,-3.066330340E1
2.371659579E2,-2.324499468E1
2.373677265E2,-4.529150738E1
2.375666840E2,-4.876194477E1
2.377666307E2,-3.346729655E1
2.379687889E2,-2.330779103E1
2.381655003E2,-2.135560743E1
2.383676406E2,-4.701204972E1
2.385643539E2,-5.600154146E1
2.387611723E2,-5.513725264E1
2.389619976E2,-5.419302013E1
2.391667076E2,-5.539542315E1
2.393668714E2,-5.378585311E1
2.395672222E2,-5.360738726E1
2.397669412E2,-5.523646628E1
2.399668369E2,-5.563731307E1
2.401665559E2,-5.536989417E1
2.403678313E2,-5.605173501E1
2.405696972E2,-5.576499497E1
2.407656873E2,-5.360164926E1
2.409665698E2,-5.529793836E1
2.411672793E2,-5.525529522E1
2.413665375E2,-5.518885950E1
2.415650390E2,-5.507016169E1
2.417669698E2,-5.558338930E1
2.419664421E2,-5.238675193E1
2.421625249E2,-5.412328814E1
2.423674310E2,-5.439382697E1
2.425650905E2,-4.834576307E1
2.427671384E2,-3.015813548E1
2.429659332E2,-3.194820976E1
2.431666105E2,-4.514795423E1
2.433664308E2,-4.669882012E1
2.435649775E2,-5.007596461E1
2.437669031E2,-5.172732394E1
2.439580228E2,-5.093638698E1
2.441578529E2,-5.313858054E1
2.443587166E2,-3.783333953E1
2.445599670E2,-5.063285394E1
2.447584036E2,-4.562017369E1
2.448658286E2,-4.147020437E1
2.450679163E2,-5.502650041E1
2.452664399E2,-4.922002752E1
2.454665529E2,-4.889526334E1
2.456678350E2,-5.214949584E1
2.458668510E2,-3.323326728E1
2.460654726E2,-5.420801172E1
2.462662947E2,-5.198386218E1
2.464666273E2,-5.188068963E1
2.466665883E2,-5.144479918E1
2.468665803E2,-3.066815340E1
2.470667018E2,-4.882823155E1
2.472668163E2,-5.327129185E1
2.474668283E2,-4.681640044E1
2.476668277E2,-4.555050887E1
2.478653625E2,-4.102292174E1
2.480665753E2,-5.316071662E1
2.482669889E2,-5.034467321E1
2.484664646E2,-4.410655867E1
2.486664335E2,-4.559001610E1
2.488663775E2,-1.821641409E1
2.490668360E2,-2.841606943E1
2.492670599E2,-4.184541986E1
2.494665692E2,-2.228451329E1
2.496662305E2,-2.246797793E1
2.498663812E2,-3.661344131E1
2.500669046E2,-3.741925851E1
2.502677145E2,-3.423830910E1
2.504668326E2,-3.735999648E1
2.506674317E2,-2.629014528E1
2.508590529E2,-4.025119198E1
2.510663178E2,-3.190689974E1
2.512668619E2,-2.948411098E1
2.514568421E2,-2.003894609E1
2.516574375E2,-2.519692241E1
2.518591529E2,-3.360052025E1
2.520591304E2,-2.969576519E1
2.522581455E2,-3.747897963E1
2.523659393E2,-4.590670570E1
2.525658812E2,-1.976030073E1
2.527661267E2,-3.230242022E1
2.529659778E2,-4.802551521E1
2.531671021E2,-2.970889952E1
2.533672828E2,-4.216488445E1
2.535673778E2,-2.213347553E1
2.537670695E2,-2.732546709E1
2.539665572E2,-4.563317864E1
2.541668852E2,-5.067396635E1
2.543652394E2,-4.984177502E1
2.545661376E2,-5.365167479E1
2.547662027E2,-5.208860077E1
2.549657710E2,-4.480965914E1
2.551667816E2,-5.113135932E1
2.553663966E2,-4.562626129E1
2.555675256E2,-5.304146663E1
2.557663941E2,-3.215861145E1
2.559664547E2,-3.941392188E1
2.561663415E2,-3.364580574E1
2.563666034E2,-2.764217684E1
2.565671797E2,-5.406043114E1
2.567668806E2,-4.046714189E1
2.569660136E2,-4.202120842E1
2.571674082E2,-5.245069474E1
2.573677766E2,-4.610510062E1
2.575675984E2,-4.872826401E1
2.577665446E2,-3.661927538E1
2.579658886E2,-4.391138258E1
2.581669059E2,-4.764380926E1
2.583665868E2,-5.043846499E1
2.585677157E2,-5.532195824E1
2.587665714E2,-5.125167452E1
2.589656665E2,-5.078304741E1
2.591671299E2,-5.130622790E1
2.593662615E2,-4.717080288E1
2.595672446E2,-5.354369970E1
2.597664938E2,-4.359804248E1
2.599661406E2,-5.260931070E1
2.601667193E2,-5.300226892E1
2.603669418E2,-3.545509277E1
2.605669501E2,-5.298942258E1
2.607669126E2,-4.356849048E1
2.609648360E2,-3.741991272E1
2.611664230E2,-5.009836679E1
2.613673166E2,-3.541487360E1
2.615671722E2,-4.746249673E1
2.617673634E2,-4.638136029E1
2.619667954E2,-3.836410224E1
2.621679769E2,-5.002926959E1
2.623665083E2,-4.924106169E1
2.625667849E2,-5.243141509E1
2.627670425E2,-5.130833626E1
2.629650680E2,-3.808476449E1
2.631673511E2,-5.199202099E1
2.633665942E2,-3.277047808E1
2.635655283E2,-4.588287528E1
2.637672018E2,-5.048459914E1
2.639666671E2,-3.935798124E1
2.641664833E2,-4.164107524E1
2.643666329E2,-3.294061036E1
2.645671332E2,-4.509613505E1
2.647669415E2,-3.293572449E1
2.649667459E2,-3.645218894E1
2.651666449E2,-5.189816147E1
2.653666676E2,-3.027796539E1
2.655671975E2,-4.793806225E1
2.657671800E2,-3.014692059E1
2.659665341E2,-3.900265950E1
2.661668747E2,-4.667373566E1
2.663661990E2,-3.209868978E1
2.665666046E2,-5.308578213E1
2.667673456E2,-3.515546118E1
2.669657966E2,-4.672592575E1
2.671663932E2,-3.306357544E1
2.673665624E2,-3.996556822E1
2.675661960E2,-3.883878672E1
2.677664095E2,-2.902810655E1
2.679669585E2,-4.055081842E1
2.681589631E2,-3.156508841E1
2.683579824E2,-3.364784504E1
2.685571689E2,-4.569326760E1
2.687588166E2,-3.396769721E1
2.689575759E2,-4.495647552E1
2.690664397E2,-4.376826570E1
2.692668110E2,-4.040732974E1
2.694665676E2,-4.136252616E1
2.696666941E2,-3.738737028E1
2.698667046E2,-3.640430572E1
2.700670015E2,-4.563444542E1
2.702666002E2,-2.506950736E1
2.704670932E2,-2.932955319E1
2.706668667E2,-2.785671068E1
2.708731501E2,-2.642201042E1
2.710664646E2,-3.963443695E1
2.712675022E2,-4.879519680E1
2.714663791E2,-3.549737725E1
2.716665221E2,-2.618938761E1
2.718664246E2,-3.427864275E1
2.720688338E2,-4.854383785E1
2.722664523E2,-2.023538132E1
2.724669412E2,-2.273652901E1
2.726661861E2,-2.324917572E1
2.728665040E2,-1.904538407E1
2.730668388E2,-3.658781033E1
2.732579779E2,-2.432891686E1
2.734569455E2,-3.432338454E1
2.736568856E2,-3.691777588E1
2.738574523E2,-4.283819976E1
2.740588242E2,-3.743728727E1
2.742664766E2,-2.866676600E1
2.744666649E2,-3.089627451E1
2.746662126E2,-1.680009403E1
2.748672536E2,-3.861216859E1
2.750666282E2,-2.522800684E1
2.752675646E2,-3.150662707E1
2.754666006E2,-2.059042549E1
2.756667169E2,-1.628715596E1
2.758667859E2,-4.022437810E1
2.760687729E2,-1.818358672E1
2.762653359E2,-3.260867264E1
2.764661002E2,-3.941537417E1
2.766669431E2,-1.795646180E1
2.768661452E2,-3.707370791E1
2.770615064E2,-2.097277050E1
2.772601145E2,-4.098261425E1
2.774603452E2,-3.415844918E1
2.776612993E2,-1.963594045E1
2.778611976E2,-3.948019022E1
2.780673308E2,-2.751537511E1
2.782658476E2,-3.636793418E1
2.784668670E2,-3.126053682E1
2.786614002E2,-1.892974741E1
2.788665199E2,-2.003937346E1
2.790675289E2,-1.558022135E1
2.792662144E2,-1.460550077E1
2.794673489E2,-1.822237741E1
2.796668329E2,-1.441974069E1
2.798664504E2,-1.750526269E1
2.800666982E2,-1.252960661E1
2.802659957E2,-1.724203792E1
2.804665019E2,-1.891014585E1
2.806674744E2,-2.188097765E1
2.808675477E2,-3.554763843E1
2.810667415E2,-2.110886244E1
2.812671751E2,-4.121212563E1
2.814664339E2,-4.185455158E1
2.816614157E2,-4.041356125E1
2.818662289E2,-4.859690568E1
2.820673132E2,-3.387833011E1
2.822664252E2,-2.996937428E1
2.824666215E2,-4.142062260E1
2.826671142E2,-3.472360451E1
2.828674997E2,-5.413564806E1
2.830671702E2,-4.219709760E1
2.832582793E2,-3.658293441E1
2.834605222E2,-4.576374863E1
2.836586695E2,-2.551859596E1
2.838664513E2,-5.042645659E1
2.840666615E2,-1.932070596E1
2.842667388E2,-4.499566766E1
2.844667302E2,-4.181887843E1
2.846681667E2,-2.905213281E1
2.848666631E2,-3.114008268E1
2.850673252E2,-3.668103357E1
2.852666301E2,-2.615270030E1
2.854664689E2,-2.394020625E1
2.856668716E2,-4.014365944E1
2.858663172E2,-5.189418548E1
2.860666083E2,-3.274831673E1
2.862657006E2,-2.461984256E1
2.864664779E2,-2.028243699E1
2.866664286E2,-4.062457468E1
2.868668145E2,-3.404706875E1
2.870662905E2,-3.576632424E1
2.872673101E2,-3.210354659E1
2.874673917E2,-2.396328981E1
2.876665566E2,-4.064043968E1
2.878666972E2,-3.087720092E1
2.880656319E2,-4.493052662E1
2.882664129E2,-4.039102624E1
2.884664861E2,-2.738689761E1
2.886669073E2,-4.881828041E1
2.888643283E2,-3.016606825E1
2.890664689E2,-4.309026897E1
2.892666467E2,-3.285754741E1
2.894662449E2,-3.136513764E1
2.896673279E2,-4.844819143E1
2.898676584E2,-3.444083519E1
2.900636944E2,-4.725860288E1
2.902657108E2,-3.218871278E1
2.904670812E2,-3.792480253E1
2.906675400E2,-5.106146204E1
2.908666421E2,-3.311581919E1
2.910661981E2,-4.131439877E1
2.912674443E2,-3.396558323E1
2.914668268E2,-2.525819014E1
2.916659255E2,-4.472832943E1
2.918663621E2,-3.023193374E1
2.920678476E2,-4.459656689E1
2.922663218E2,-2.960701778E1
2.924668636E2,-2.290221469E1
2.926665348E2,-3.242182429E1
2.928663990E2,-2.722857560E1
2.930666289E2,-3.939997944E1
2.932664597E2,-2.160690318E1
2.934663187E2,-2.071937487E1
2.936654077E2,-3.379893977E1
2.938662218E2,-2.671683929E1
2.940660609E2,-2.424981864E1
2.942663366E2,-2.076925088E1
2.944657039E2,-1.885962045E1
2.946662282E2,-3.553231045E1
2.948667839E2,-4.017094996E1
2.950666997E2,-3.624190850E1
2.952663369E2,-2.206121169E1
2.954661492E2,-1.737873541E1
2.956670833E2,-2.329201375E1
2.958668301E2,-2.048228125E1
2.960663384E2,-2.442208340E1
2.962664289E2,-1.859891370E1
2.964587117E2,-1.770530433E1
2.966570338E2,-2.212165843E1
2.968568606E2,-1.693011191E1
2.970579424E2,-2.872365715E1
2.972588867E2,-1.889342568E1
2.973656662E2,-1.638115360E1
2.975665763E2,-1.968688089E1
2.977657840E2,-2.469993298E1
2.979660400E2,-2.616101291E1
2.981673399E2,-2.687006053E1
2.983666982E2,-1.500110323E1
2.985669852E2,-1.834042016E1
2.987661867E2,-1.686487287E1
2.989663702E2,-1.950321315E1
2.991661492E2,-2.771126730E1
2.993662834E2,-1.747222221E1
2.995723674E2,-2.262234565E1
2.997658449E2,-3.816850257E1
2.999665425E2,-2.910078779E1
3.001661299E2,-4.255959296E1
3.003665633E2,-1.739599055E1
3.005667277E2,-1.780766499E1
3.007661442E2,-2.270876480E1
3.009663310E2,-2.127783459E1
3.011672948E2,-4.440045626E1
3.013669209E2,-2.390584806E1
3.015662082E2,-3.749167778E1
3.017662969E2,-4.313905158E1
3.019662569E2,-2.864227038E1
3.021652745E2,-4.600982925E1
3.023671162E2,-2.037603948E1
3.025662996E2,-2.868578884E1
3.027658397E2,-4.502488495E1
3.029677079E2,-2.690872755E1
3.031650864E2,-4.842091261E1
3.033665083E2,-2.724919103E1
3.035667430E2,-3.184471724E1
3.037582477E2,-4.576771152E1
3.039607425E2,-2.832485873E1
3.041629322E2,-3.615777310E1
3.043674390E2,-1.855802072E1
3.045670393E2,-3.137058575E1
3.047673707E2,-4.635695954E1
3.049673209E2,-2.962754947E1
3.051663708E2,-2.547096335E1
3.053664242E2,-1.925153453E1
3.055666412E2,-3.632887547E1
3.057662239E2,-3.373885207E1
3.059674064E2,-4.918145269E1
3.061666516E2,-3.152814638E1
3.063670776E2,-5.125981291E1
3.065675366E2,-2.237553108E1
3.067621682E2,-4.410268056E1
3.069662670E2,-4.312158523E1
3.071667434E2,-3.486371880E1
3.073663994E2,-4.699832589E1
3.075665492E2,-4.698997493E1
3.077672282E2,-4.529524695E1
3.079665307E2,-5.330433012E1
3.081665957E2,-4.872927256E1
3.083665745E2,-4.773851314E1
3.085674796E2,-3.556507269E1
3.087666809E2,-3.195222532E1
3.089664117E2,-3.093938620E1
3.091663027E2,-2.377346720E1
3.093662852E2,-1.798310409E1
3.095664941E2,-4.178018298E1
3.097672427E2,-4.040302539E1
3.099675828E2,-2.998246069E1
3.101658593E2,-3.383941296E1
3.103661160E2,-2.188091024E1
3.105633609E2,-3.725003355E1
3.107660295E2,-3.345607316E1
3.109663883E2,-2.992869232E1
3.111661471E2,-4.123773954E1
3.113655976E2,-2.371186687E1
3.115645015E2,-4.748118116E1
3.117664283E2,-3.909267321E1
3.119660692E2,-2.996484334E1
3.121568338E2,-5.107408107E1
3.123569726E2,-2.168811201E1
3.125579009E2,-4.058923693E1
3.127603763E2,-3.650125913E1
3.129588747E2,-2.921250385E1
3.130654951E2,-4.794483567E1
3.132656907E2,-2.205477614E1
3.134659456E2,-3.008344690E1
3.136669985E2,-4.138963585E1
3.138612489E2,-3.592932633E1
3.140619261E2,-4.398361091E1
3.142617301E2,-2.505805677E1
3.144615335E2,-3.062202029E1
3.146615831E2,-4.350233304E1
3.148615750E2,-2.951845007E1
3.150614344E2,-4.884129118E1
3.152624649E2,-2.367892515E1
3.154622154E2,-2.316271021E1
3.156669947E2,-4.015794281E1
3.158662467E2,-3.068902420E1
3.160667773E2,-3.894688725E1
3.162665341E2,-2.510865268E1
3.164665246E2,-2.781324265E1
3.166673313E2,-4.448617135E1
3.168670539E2,-2.799143278E1
3.170661385E2,-3.398481615E1
3.172670695E2,-2.757362961E1
3.174668313E2,-2.404074762E1
3.176665424E2,-4.593656062E1
3.178664015E2,-2.732876387E1
3.180670879E2,-3.365567072E1
3.182664899E2,-2.966647519E1
3.184661679E2,-2.852331157E1
3.186662385E2,-4.575752699E1
3.188664625E2,-2.653205462E1
3.190664548E2,-3.966132417E1
3.192665409E2,-2.082843278E1
3.194666550E2,-2.384449716E1
3.196655453E2,-4.584819324E1
3.198672985E2,-2.783661590E1
3.200635760E2,-3.363485042E1
3.202663246E2,-2.008784766E1
3.204660089E2,-2.796787903E1
3.206670412E2,-4.413700269E1
3.208660442E2,-2.797390556E1
3.210675299E2,-3.144589485E1
3.212662535E2,-1.930427170E1
3.214658742E2,-2.230914864E1
3.216598834E2,-3.934367672E1
3.218665123E2,-2.687571340E1
3.220664252E2,-4.274923575E1
3.222658987E2,-2.051572859E1
3.224662545E2,-3.086066146E1
3.226673738E2,-4.452441786E1
3.228660505E2,-3.007849618E1
3.230679452E2,-4.856205178E1
3.232665105E2,-2.494315944E1
3.234661923E2,-3.137122355E1
3.236660443E2,-3.794603109E1
3.238664027E2,-3.400250129E1
3.240665839E2,-3.791887462E1
3.242629145E2,-3.583849963E1
3.244655616E2,-2.780800902E1
3.246689689E2,-3.975425716E1
3.248689382E2,-4.637409116E1
3.250673354E2,-3.334480418E1
3.252655985E2,-3.641229892E1
3.254675898E2,-1.962542987E1
3.256664602E2,-3.781828216E1
3.258667359E2,-4.854634384E1
3.260642002E2,-2.134226434E1
3.262650073E2,-4.573531700E1
3.264651224E2,-1.999064816E1
3.266671422E2,-3.325671260E1
3.268625499E2,-4.306300192E1
3.270662904E2,-3.203797823E1
3.272666056E2,-4.459594031E1
3.274650563E2,-3.215973783E1
3.276622978E2,-3.704916948E1
3.278647822E2,-4.483003345E1
3.280642689E2,-3.422607758E1
3.282658092E2,-4.033125777E1
3.284660732E2,-2.865924231E1
3.286649815E2,-4.151023596E1
3.288650295E2,-4.440017977E1
3.290569372E2,-2.723442476E1
3.292578966E2,-3.276140538E1
3.294602566E2,-2.205387054E1
3.296594055E2,-2.785424182E1
3.298579342E2,-2.760826977E1
3.299658375E2,-3.272124347E1
3.301666043E2,-3.303401101E1
3.303665579E2,-3.065025235E1
3.305672108E2,-3.091246346E1
3.307662828E2,-3.866543953E1
3.309666479E2,-3.856389353E1
3.311662736E2,-3.778647064E1
3.313665433E2,-3.652193027E1
3.315665523E2,-3.517336832E1
3.317663040E2,-3.232987338E1
3.319671009E2,-3.982845934E1
3.321672286E2,-3.526646940E1
3.323660221E2,-3.940081892E1
3.325662240E2,-3.344420533E1
3.327623982E2,-3.634732070E1
3.329666302E2,-3.998402856E1
3.331634187E2,-4.342421533E1
3.333641693E2,-4.269570851E1
3.335649006E2,-4.814460594E1
3.337657259E2,-4.463841249E1
3.339599006E2,-4.845478795E1
3.341662523E2,-4.755747640E1
3.343666413E2,-2.384247125E1
3.345673634E2,-2.051049691E1
3.347613262E2,-1.834111577E1
3.349618213E2,-4.470301050E1
3.351586243E2,-2.109686472E1
3.353664825E2,-2.477580408E1
3.355655788E2,-3.831347821E1
3.357660893E2,-2.558364518E1
3.359673049E2,-4.506369589E1
3.361665982E2,-4.770181272E1
3.363613053E2,-2.525340630E1
3.365663788E2,-5.071198192E1
3.367648073E2,-3.575652499E1
3.369674427E2,-2.923140105E1
3.371662942E2,-2.943510297E1
3.373666619E2,-1.910597319E1
3.375597803E2,-3.335609955E1
3.377671893E2,-2.828958405E1
3.379672262E2,-4.061295590E1
3.381670110E2,-4.627883213E1
3.383668212E2,-3.122138867E1
3.385671911E2,-5.164904376E1
3.387617742E2,-5.136893953E1
3.389665957E2,-4.024470568E1
3.391670206E2,-5.134204447E1
3.393663178E2,-5.013075131E1
3.395660803E2,-5.221333764E1
3.397674643E2,-5.062991233E1
3.399642068E2,-4.621499824E1
3.401661689E2,-5.304448248E1
3.403663582E2,-3.950818817E1
3.405665323E2,-4.871718453E1
3.407662409E2,-3.830468738E1
3.409667039E2,-4.178229492E1
3.411669119E2,-4.573515451E1
3.413675763E2,-4.386588814E1
3.415670532E2,-5.292046511E1
3.417665813E2,-4.887234127E1
3.419674833E2,-4.874088931E1
3.421664551E2,-5.228878446E1
3.423666133E2,-4.104654436E1
3.425671316E2,-5.288594535E1
3.427673206E2,-4.776313957E1
3.429665390E2,-4.591296802E1
3.431662076E2,-4.485525824E1
3.433666160E2,-2.982900838E1
3.435657262E2,-4.646636812E1
3.437660643E2,-3.536311107E1
3.439655919E2,-4.541345555E1
3.441672827E2,-5.103749499E1
3.443669689E2,-4.652929467E1
3.445673809E2,-5.079149349E1
3.447671400E2,-5.199759437E1
3.449661991E2,-4.532631732E1
3.451664213E2,-4.972902466E1
3.453666514E2,-5.050868134E1
3.455659520E2,-5.067648831E1
3.457666920E2,-5.053762563E1
3.459664716E2,-4.959196927E1
3.461661879E2,-5.241375146E1
3.463666514E2,-5.210029423E1
3.465635865E2,-4.370149994E1
3.467671698E2,-4.684911918E1
3.469665093E2,-3.890485318E1
3.471658135E2,-4.294634745E1
3.473664283E2,-3.765701543E1
3.475669895E2,-4.238590464E1
3.477674892E2,-4.604087751E1
3.479664225E2,-4.764623982E1
3.481664726E2,-4.280124501E1
3.483661951E2,-4.190514502E1
3.485661821E2,-4.124357997E1
3.487661209E2,-4.565385928E1
3.489663990E2,-4.408719867E1
3.491660456E2,-4.167576484E1
3.493656461E2,-4.314880031E1
3.495667310E2,-4.309032933E1
3.497663679E2,-4.765883911E1
3.499660326E2,-4.613431370E1
3.501662304E2,-3.753353511E1
3.503662384E2,-4.589827195E1
3.505574856E2,-4.094287978E1
3.507590105E2,-4.593738420E1
3.509630785E2,-4.437714796E1
3.511595926E2,-3.753650417E1
3.513639173E2,-3.225361301E1
3.515663286E2,-3.531329295E1
3.517661559E2,-3.868982653E1
3.519664785E2,-3.356923782E1
3.521662049E2,-3.194247001E1
3.523659409E2,-3.719357585E1
3.525660080E2,-3.110977042E1
3.527658599E2,-4.762373113E1
3.529669333E2,-4.028953458E1
3.531594089E2,-3.718079525E1
3.533581393E2,-4.555237925E1
3.534649136E2,-2.610237807E1
3.536671437E2,-4.117981030E1
3.538664996E2,-4.188873761E1
3.540642615E2,-3.881052919E1
3.542644733E2,-4.313145366E1
3.544663199E2,-4.301848894E1
3.546670464E2,-3.997209077E1
3.548650107E2,-4.287073097E1
3.550692686E2,-3.439156756E1
3.552660822E2,-3.874927794E1
3.554666292E2,-4.718142644E1
3.556650849E2,-4.242070429E1
3.558668732E2,-4.391944920E1
3.560665591E2,-4.588406940E1
3.562671194E2,-4.215327446E1
3.564665061E2,-3.800061984E1
3.566660504E2,-4.086344084E1
3.568621732E2,-4.413562757E1
3.570662258E2,-3.513861897E1
3.572675286E2,-3.737665891E1
3.574667172E2,-4.204419109E1
3.576664307E2,-3.186795479E1
3.578657166E2,-3.752848938E1
3.580619476E2,-3.548429585E1
3.582657523E2,-3.690834839E1
3.584660492E2,-3.734412935E1
3.586661083E2,-3.265663247E1
3.588672683E2,-3.517722271E1
3.590647677E2,-2.803763621E1
3.592588649E2,-3.759921517E1
3.594661139E2,-3.469610679E1
3.596660292E2,-4.184745305E1
3.598661959E2,-3.256033571E1
3.600658984E2,-4.041494318E1
3.602674133E2,-2.147073601E1
3.604611973E2,-3.909961691E1
3.606663099E2,-4.154076862E1
3.608664539E2,-4.360452462E1
3.610660947E2,-3.368969410E1
3.612673944E2,-3.481226853E1
3.614667049E2,-3.832301564E1
3.616611954E2,-4.089340164E1
3.618662416E2,-3.413655362E1
3.620662840E2,-4.051397397E1
3.622658664E2,-3.111279426E1
3.624674320E2,-3.118915871E1
3.626663929E2,-3.268161152E1
3.628613554E2,-4.312090660E1
3.630674166E2,-4.275843695E1
3.632663474E2,-3.921698488E1
3.634662856E2,-4.681781040E1
3.636660507E2,-3.732678634E1
3.638654702E2,-4.465949751E1
3.640632000E2,-4.515063222E1
3.642666178E2,-4.499853171E1
3.644653071E2,-4.017248746E1
3.646661003E2,-4.539945684E1
3.648656176E2,-3.932636105E1
3.650661658E2,-4.045509346E1
3.652652671E2,-4.164086040E1
3.654669206E2,-4.387197690E1
3.656663782E2,-3.810146472E1
3.658664536E2,-3.891004264E1
3.660661356E2,-3.203460868E1
3.662666098E2,-3.694201471E1
3.664659631E2,-4.174231626E1
3.666662720E2,-4.223011491E1
3.668670049E2,-3.482695392E1
3.670657508E2,-3.710111749E1
3.672678049E2,-3.935303813E1
3.674662093E2,-3.257293117E1
3.676663096E2,-3.547713493E1
3.678669132E2,-3.560646421E1
3.680666233E2,-3.063173210E1
3.682672342E2,-3.474702743E1
3.684665514E2,-3.263255350E1
3.686658729E2,-4.516915019E1
3.688672689E2,-4.343060356E1
3.690644975E2,-4.477518098E1
3.692663988E2,-4.182049859E1
3.694670760E2,-3.757268704E1
3.696658993E2,-4.031016356E1
3.698664566E2,-3.135219618E1
3.700664311E2,-3.110885592E1
3.702663197E2,-3.369845791E1
3.704669751E2,-4.289543399E1
3.706659613E2,-3.379373735E1
3.708666550E2,-2.738931797E1
3.710658655E2,-3.151179533E1
3.712672036E2,-3.239393651E1
3.714664773E2,-3.597003098E1
3.716661969E2,-4.065899942E1
3.718658917E2,-3.919554979E1
3.720664859E2,-3.978556798E1
3.722672865E2,-3.427894640E1
3.724661446E2,-4.309265496E1
3.726667216E2,-3.970484606E1
3.728661911E2,-3.682906116E1
3.730647907E2,-2.796749288E1
3.732663517E2,-3.467289663E1
3.734661520E2,-4.055264963E1
3.736666806E2,-4.154783143E1
3.738661588E2,-4.220813341E1
3.740636867E2,-2.941466598E1
3.742640105E2,-2.639517535E1
3.744609966E2,-2.961048295E1
3.746616425E2,-3.697158745E1
3.748645781E2,-3.756282815E1
3.750659240E2,-3.430993400E1
3.752661879E2,-2.959631042E1
3.754665347E2,-3.215976405E1
3.756663987E2,-4.785873699E1
3.758662190E2,-4.830167813E1
3.760660086E2,-2.639445908E1
3.762655200E2,-3.363542635E1
3.764664406E2,-4.050266532E1
3.766647190E2,-4.214042196E1
3.768647372E2,-4.174130290E1
3.770642453E2,-2.963556050E1
3.772638944E2,-3.555006516E1
